0.507145		98.9004		-5.59747		97692.1		
0.480688		100.89		-16.4821		92527.4		
0.44748		101.663		-26.6152		86209.9		
0.409405		100.842		-35.6159		79191.4		
0.371037		98.1497		-43.2915		72336.2		
0.334233		94.0969		-49.6339		66027.8		
0.299545		88.9093		-54.6132		60287.9		
0.267628		82.3678		-58.105		54951.9		
0.239892		75.6954		-60.6786		50477.3		
0.215737		68.4917		-62.1752		46431.6		
0.194725		61.4326		-62.9373		42906.5		
0.176509		54.6447		-63.1119		39826		
0.161443		48.1421		-62.9063		37159.8		
0.148202		42.0305		-62.3003		34779.4		
0.136954		36.2543		-61.4029		32643.1		
0.127059		30.8016		-60.1782		30660.7		
0.118764		25.7977		-58.9073		28944		
0.111873		21.1904		-57.6409		27463.4		
0.10693		16.8829		-56.5741		26255.7		
0.104568		12.8439		-56.0966		25486		
0.102572		8.97268		-55.4715		24785.6		
0.0978557		5.38733		-53.5542		23597.2		
0.0935181		2.10242		-51.5462		22483		
0.0896572		-0.909799		-49.5154		21458.1		
0.0834395		-3.36594		-46.4188		20015.3		
0.0757661		-5.1918		-42.7518		18386.3		
0.0714149		-7.10399		-40.1139		17277.7		
0.0723197		-9.64153		-39.1638		17006		
0.0835342		-14.1544		-41.142		18377.6		
0.126501		-26.3415		-47.8918		24406.7		
0.236465		-56.8327		-46.8453		41715.2		
0.417518		-106.471		0.153574		80615		
0.406018		-103.325		8.61923		77707.4		
0.410977		-103.531		17.2568		78976.5		
0.413957		-102.253		26.8684		79741.4		
0.413823		-99.1793		36.6423		79717.5		
0.411206		-94.4186		46.5594		79100.7		
0.408658		-88.7468		55.9454		78522.1		
0.403206		-81.3387		65.0977		77303.7		
0.397901		-73.1768		73.4169		76173.6		
0.391904		-64.1063		80.914		74949.2		
0.386207		-54.6806		87.1032		73801.6		
0.383005		-45.4225		92.3102		73229.2		
0.386196		-37.3143		96.678		74009.3		
0.387844		-28.5093		100.034		74413.5		
0.392116		-19.8942		102.722		75359.3		
0.40045		-11.7508		104.841		77130.8		
0.408477		-3.37106		105.95		78770.4		
0.417791		5.11024		106.376		80674.8		
0.426722		13.9812		106.007		82513.8		
0.43566		22.4182		104.274		84208.5		
0.445222		31.2101		102.014		86130		
0.454022		39.8253		98.6045		87840.6		
0.46197		48.1244		94.0659		89323.9		
0.467449		56.6278		88.569		90346.7		
0.472114		64.9571		82.2159		91252.7		
0.474849		72.2746		74.6453		91639.1		
0.477807		79.4956		66.5606		92222		
0.47829		85.5208		57.4591		92184.5		
0.479272		90.8025		47.8716		92313.1		
0.479063		95.4904		37.7913		92278.5		
0.478618		98.9517		27.2813		92171.7		
0.478018		101.146		16.4676		92007.5		
0.47728		102.049		5.4997		91789.2		
0.476338		102.138		-5.49134		91606.4		
0.475929		101.345		-16.4379		91601.7		
0.475255		99.2826		-27.2062		91517		
0.474358		95.9742		-37.6624		91359.7		
0.473082		91.48		-47.6597		91099.5		
0.471338		86.3259		-57.1863		90816.7		
0.470122		80.446		-66.2205		90702.1		
0.467445		73.2572		-74.2873		90168.4		
0.464451		66.0381		-81.8221		89724		
0.460754		57.6374		-88.2134		89005.4		
0.456505		49.0036		-93.768		88224.5		
0.451812		40.2046		-98.4797		87394.6		
0.445938		31.0872		-102.05		86274.2		
0.439569		21.6896		-104.474		84998.7		
0.433042		12.7397		-106.32		83794		
0.425699		3.47064		-106.735		82280.7		
0.417495		-5.31833		-106.311		80603.6		
0.409825		-13.869		-105.154		79041.5		
0.403151		-22.4901		-102.992		77615.1		
0.396331		-30.5881		-100.145		76158.4		
0.388172		-37.8141		-96.6784		74418.1		
0.382871		-45.3846		-92.3126		73201.1		
0.377892		-52.4136		-87.3928		72044.6		
0.378666		-60.3807		-81.6937		72097.9		
0.379708		-67.9398		-74.9632		72174.6		
0.384501		-75.8654		-67.2208		73097.1		
0.392301		-83.923		-58.3013		74749		
0.396967		-90.2358		-49.0156		75747.7		
0.403471		-96.1751		-38.7369		77225.3		
0.405231		-99.7819		-28.8638		77606.7		
0.404466		-101.748		-18.9104		77364		
0.398054		-101.241		-10.7984		75726.5		
0.407782		-104.06		-3.02948		78149.6		
0.22728		-54.4503		47.4172		40082.2		
0.137448		-28.9551		49.3396		26056.3		
0.0955126		-16.6689		44.263		20211.8		
0.0800424		-11.0509		41.6556		18240		
0.0740242		-7.51521		41.0381		17706.9		
0.0725451		-4.76254		41.5693		17850.3		
0.0744459		-2.34849		43.1173		18520.7		
0.0779824		0.166199		45.2299		19516.9		
0.0829866		2.84242		47.6872		20732.4		
0.0891896		5.81529		50.4111		22159.8		
0.0969206		9.1381		53.4607		23852		
0.105588		12.8315		56.454		25654		
0.115711		16.9739		59.5639		27695.8		
0.12449		21.5566		61.7956		29522.7		
0.132665		26.4247		63.2971		31198		
0.141121		31.6481		64.3984		32925.3		
0.146642		36.9805		64.1686		34196		
0.153422		42.4854		63.6969		35610.7		
0.163035		48.2887		63.3011		37411.3		
0.173498		54.3456		62.4403		39353.7		
0.1833		60.2926		60.6462		41123.1		
0.197045		66.7085		58.8824		43520		
0.215718		73.6282		57.0335		46701.4		
0.225494		79.1183		52.7097		48339.7		
0.234553		84.5335		47.6959		49986		
0.263874		91.1255		43.8527		54643.1		
0.306103		97.4793		39.426		61471.3		
0.368365		102.063		34.017		71966.9		
0.450661		101.42		26.6946		86809.1		
0.507562		97.9904		16.7785		97855.4		
0.520943		97.2207		5.65259		100491		
